coefficient,beta,std_error,tval,pval,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
d_treated_{h=4},0.01598870738585835,0.006504799752533846,2.4579861016674944,0.01398416868926153,tfp_tl_ma3,80324,42423,3089,17392,0.0021831381221002477,0.00208904440133284,3.554979363855626e-4,3.3193141976384233e-4,le5_panelsize10,LE-event def: concentrated
d_treated_{h=-4},0.07592924864515903,0.0055931230382134664,13.575465464713263,7.498717601529476e-42,prod_res_ma3,80401,113093,5799,29765,0.04444427415349983,0.04440202545445193,0.0018655722156997179,0.001856745963099704,le5_panelsize20,LE-event def: first
d_treated_{h=-4},0.015434335866601106,0.002918662438203053,5.288153801062255,1.2461485991857901e-7,tfp_cd_ma3,80402,94349,5799,29765,0.0028814404214427825,0.0028285950296500495,3.259477054234905e-4,3.1535153981199215e-4,le5_panelsize20,LE-event def: first
d_treated_{h=-4},0.012195596687522514,0.0019191501295405826,6.354686118507033,2.1252126354191173e-10,tfp_tl_ma3,80403,94349,5799,29765,0.006723155794366109,0.006670514006199224,4.972802983429503e-4,4.866859487918651e-4,le5_panelsize20,LE-event def: first
d_treated_{h=-3},0.054128133494061696,0.003959457878432237,13.670592074967077,1.997759178105755e-42,prod_res_ma3,80404,142534,5799,32519,0.04390426128612268,0.04386401224957326,0.0016462201703364432,0.0016392155060985791,le5_panelsize20,LE-event def: first
d_treated_{h=-3},0.009963107654013438,0.001856792047645121,5.365763854196361,8.126565123520121e-8,tfp_cd_ma3,80405,119230,5799,32519,0.0025718916765227195,0.0025216952492399525,2.44474558330654e-4,2.3608896557214543e-4,le5_panelsize20,LE-event def: first
d_treated_{h=-3},0.00809304260403787,0.0011965852765174908,6.763448258022731,1.3747294845884045e-11,tfp_tl_ma3,80406,119230,5799,32519,0.007098001812416599,0.007048033165518608,3.8239475038504e-4,3.740103144520557e-4,le5_panelsize20,LE-event def: first
d_treated_{h=-2},0.027794998960951573,0.0025034198886794983,11.102811432728872,1.3574508393207832e-28,prod_res_ma3,80407,173155,5799,35001,0.033350095082174125,0.03331101528677238,0.001005627278254817,9.998576468276399e-4,le5_panelsize20,LE-event def: first
d_treated_{h=-2},0.0050910492980872244,0.0011711857840363631,4.346918625106158,1.3852246722134651e-5,tfp_cd_ma3,80408,145419,5799,35001,0.002571731963065149,0.0025237163529925333,1.5500193184614375e-4,1.4812593898405613e-4,le5_panelsize20,LE-event def: first
d_treated_{h=-2},0.004225262598332639,7.557121311510305e-4,5.5911006640810585,2.2761710808493983e-8,tfp_tl_ma3,80409,145419,5799,35001,0.005379692685900106,0.0053318122494049325,2.448314853891187e-4,2.3795611029020503e-4,le5_panelsize20,LE-event def: first
d_treated_{h=0},-0.003772296668713314,0.002493367366531803,-1.512932558333938,0.13030498898503837,prod_res_ma3,80410,207482,5799,38548,0.02911177139667942,0.029074334690077364,1.557952455277789e-5,1.0759695367901223e-5,le5_panelsize20,LE-event def: first
d_treated_{h=0},3.8937338577552365e-4,0.001183493945306637,0.3290032765437081,0.7421553221853647,tfp_cd_ma3,80411,173511,5799,38548,0.0020862657811732133,0.0020402529981865536,8.304782951329415e-7,-4.933139239771123e-6,le5_panelsize20,LE-event def: first
d_treated_{h=0},0.001593142314394607,7.574242308445646e-4,2.1033685608634096,0.03544119697188402,tfp_tl_ma3,80412,173511,5799,38548,0.00485371488382369,0.004807829705088307,3.095068472180884e-5,2.5187240788593357e-5,le5_panelsize20,LE-event def: first
d_treated_{h=1},0.020450210074149745,0.004208083306500179,4.85974458788887,1.180483355536742e-6,prod_res_ma3,80413,168082,5799,35001,0.03672644603505859,0.036686327308320554,2.0805928453171418e-4,2.021107622098839e-4,le5_panelsize20,LE-event def: first
d_treated_{h=1},0.00752808494372728,0.0021337922203530277,3.5280309263109917,4.193027820888895e-4,tfp_cd_ma3,80414,140024,5799,35001,0.0019790328752447017,0.0019291375292137536,1.2675926323535425e-4,1.1961812764549329e-4,le5_panelsize20,LE-event def: first
d_treated_{h=1},0.009178301875300145,0.0012919638239381763,7.104147736368313,1.2382539675512668e-12,tfp_tl_ma3,80415,140024,5799,35001,0.006409950665428266,0.0063602768399700915,4.4337296582819263e-4,4.362340915065044e-4,le5_panelsize20,LE-event def: first
d_treated_{h=2},0.04502316646940065,0.005844830370672596,7.7030749592514836,1.3667165369569382e-14,prod_res_ma3,80416,133833,5799,32452,0.03912182636667061,0.0390787460306985,6.483271277528679e-4,6.40859582784925e-4,le5_panelsize20,LE-event def: first
d_treated_{h=2},0.02124321423942598,0.0031662146353219887,6.709341180613186,1.994174406078005e-11,tfp_cd_ma3,80417,111081,5799,32452,0.002559794318456876,0.0025059145515079484,6.143995404013225e-4,6.054020648402769e-4,le5_panelsize20,LE-event def: first
d_treated_{h=2},0.01693600437139198,0.0018358517517927115,9.22514813892459,3.035037015932522e-20,tfp_tl_ma3,80418,111081,5799,32452,0.005994836069215359,0.005941141856496079,9.460743032264629e-4,9.370798137356973e-4,le5_panelsize20,LE-event def: first
d_treated_{h=3},0.047394346627782774,0.008190875137003307,5.786237225577138,7.272927841501671e-9,prod_res_ma3,80419,102976,5799,29833,0.03513434648359248,0.03508749469892147,5.168243800616201e-4,5.07117832760251e-4,le5_panelsize20,LE-event def: first
d_treated_{h=3},0.02806361550938027,0.004060690032928403,6.911045975391021,4.9317817348462115e-12,tfp_cd_ma3,80420,85531,5799,29833,0.002219285120581782,0.0021609524275165715,7.411506821087821e-4,7.294668604271859e-4,le5_panelsize20,LE-event def: first
d_treated_{h=3},0.021408574760714987,0.0024592019886300396,8.705496685386617,3.3624265281148733e-18,tfp_tl_ma3,80421,85531,5799,29833,0.003951734608896973,0.0038935031990523505,0.0010663500296363981,0.0010546700103440942,le5_panelsize20,LE-event def: first
d_treated_{h=4},0.03307790283182155,0.010038074515886728,3.295243801933419,9.846997480979255e-4,prod_res_ma3,80422,77024,5799,27678,0.008258180431045092,0.008206674084841215,1.8969885079755944e-4,1.7671750462133762e-4,le5_panelsize20,LE-event def: first
d_treated_{h=4},0.03221285190846052,0.005392816428558052,5.973289158866047,2.36208341754229e-9,tfp_cd_ma3,80423,64038,5799,27678,0.0012384728523999744,0.0011760824270163894,8.187970522224308e-4,8.031928918216247e-4,le5_panelsize20,LE-event def: first
d_treated_{h=4},0.02292097667865106,0.0038792346303806137,5.908633754489388,3.502038359753328e-9,tfp_tl_ma3,80424,64038,5799,27678,0.0017706527956778961,0.0017082956143992245,0.0010343819591841497,0.001018781165561422,le5_panelsize20,LE-event def: first
d_treated_{h=-4},0.07393941577880885,0.005964461417783701,12.39666259862966,3.367284147470291e-35,prod_res_ma3,80501,110182,4630,28498,0.04448549542204605,0.044442132325519745,0.001626057737557307,0.0016169961094144591,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-4},0.01645171747924787,0.003111446722715724,5.287481658978409,1.251172160392598e-7,tfp_cd_ma3,80502,91846,4630,28498,0.0027894929125011902,0.0027352022707826107,3.366407211805589e-4,3.257558849514286e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-4},0.013734570388714572,0.0020884322745494664,6.576497862099696,4.9175099568984294e-11,tfp_tl_ma3,80503,91846,4630,28498,0.006357390523711981,0.006303294127290138,5.709550727156509e-4,5.600727878187772e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-3},0.05288327474403616,0.004289180885877736,12.329457803506497,7.586780893051042e-35,prod_res_ma3,80504,139141,4630,31201,0.043941639899003904,0.04390041093871666,0.0013997942752204118,0.001392617020158915,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-3},0.011557596940417343,0.0020281708989788433,5.698532084370423,1.221429376331267e-8,tfp_cd_ma3,80505,116297,4630,31201,0.0025637667135726128,0.0025123038414449628,2.907567445861181e-4,2.821600531830448e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-3},0.009554833089839218,0.0013049115542144967,7.32220743925502,2.509734967691976e-13,tfp_tl_ma3,80506,116297,4630,31201,0.006873645482888824,0.0068224049796030695,4.7021634107247134e-4,4.616211928768488e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-2},0.025977613662759403,0.0028015474412109464,9.272594595624906,1.921878734043571e-20,prod_res_ma3,80507,169358,4630,33620,0.03337503594452007,0.03333508097110183,7.523234557567093e-4,7.464229675575584e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-2},0.005631525675130414,0.001319551927545707,4.267756014425849,1.9808659453672124e-5,tfp_cd_ma3,80508,142119,4630,33620,0.0025149887893866074,0.0024658554001453226,1.6095295701390455e-4,1.5391733663938645e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-2},0.005036892114606002,8.337504284932246e-4,6.04124680776333,1.5482228767464036e-9,tfp_tl_ma3,80509,142119,4630,33620,0.005295415514754431,0.005246419081745057,2.9518699927066905e-4,2.881523234680161e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=0},0.001633855846603581,0.0027406614278132615,0.5961538444780513,0.551076096109872,prod_res_ma3,80510,203248,4630,37074,0.02937094736152246,0.02933274095221572,2.4013477473161515e-6,-2.518955927843791e-6,le5_panelsize20,LE-event def: concentrated
d_treated_{h=0},-9.850340641276317e-4,0.0013496772589365316,-0.7298293407594213,0.4654999606221797,tfp_cd_ma3,80511,169840,4630,37074,0.002027688522921456,0.00198067838642213,4.303422612483843e-6,-1.584758559269872e-6,le5_panelsize20,LE-event def: concentrated
d_treated_{h=0},0.0011319677179474086,8.73838367071974e-4,1.2953971359032508,0.1951928042848513,tfp_tl_ma3,80512,169840,4630,37074,0.0047363347643128995,0.004689452220361101,1.265078016288168e-5,6.762648142144556e-6,le5_panelsize20,LE-event def: concentrated
d_treated_{h=1},0.0313060959881587,0.0046999951441178,6.660878368638171,2.764035870588437e-11,prod_res_ma3,80513,165139,4630,33620,0.03710740310862726,0.03706658552635478,3.9297127563453493e-4,3.869178572653009e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=1},0.005469585862877462,0.0024416264469776096,2.2401403251705605,0.025089573613075632,tfp_cd_ma3,80514,137486,4630,33620,0.001875997337004054,0.0018251756199392233,5.325477460160766e-5,4.5981270875739e-5,le5_panelsize20,LE-event def: concentrated
d_treated_{h=1},0.008874674802377303,0.001498138880598369,5.923799800745232,3.182331586224059e-9,tfp_tl_ma3,80515,137486,4630,33620,0.0061226066243100785,0.00607200113285955,3.292764650579816e-4,3.2200496908374454e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=2},0.06331164440117742,0.006589106607347523,9.608532411750405,7.898676746707304e-22,prod_res_ma3,80516,131821,4630,31142,0.03973771854358621,0.03969400866687556,0.001005140438106178,9.975616159813017e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=2},0.020340398358627068,0.0037010202548571356,5.495889500181143,3.924430351894083e-8,tfp_cd_ma3,80517,109365,4630,31142,0.0023495689307792,0.002294832170904204,4.365686590271922e-4,4.274283727075945e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=2},0.017289340000226815,0.0021699601534491855,7.96758409261347,1.6848389926147633e-15,tfp_tl_ma3,80518,109365,4630,31142,0.005572497014431521,0.005517937082666902,7.616272472821262e-4,7.524899333887225e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=3},0.07503490639405086,0.009573084230020974,7.838112001432423,4.737507869636365e-15,prod_res_ma3,80519,101641,4630,28567,0.03587000780186933,0.035822576799153794,9.466873646315488e-4,9.368575489908659e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=3},0.02620340356116377,0.00480772233389701,5.450273901305776,5.080773564551688e-8,tfp_cd_ma3,80520,84413,4630,28567,0.0018885473721161894,0.0018294224504492584,4.663764514758473e-4,4.545346181734633e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=3},0.021143645877354865,0.0030550603409932116,6.9208603161274995,4.606757188195417e-12,tfp_tl_ma3,80521,84413,4630,28567,0.003460645708574628,0.0034016139129716683,7.4799170367712e-4,7.361532067717835e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=4},0.06676086366665912,0.01197685074061646,5.574158442190194,2.513159349470194e-8,prod_res_ma3,80522,76145,4630,26474,0.00871227007667219,0.008660192969767833,5.322142134505103e-4,5.190875023158847e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=4},0.027870317628329862,0.006412485338662677,4.346258300239984,1.3914151721538645e-5,tfp_cd_ma3,80523,63309,4630,26474,7.863075990800494e-4,7.231701232554011e-4,4.19923167678915e-4,4.041330110247099e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=4},0.01897030043731732,0.0050736795471080075,3.7389630663864795,1.8528001094454894e-4,tfp_tl_ma3,80524,63309,4630,26474,0.0011443251662973664,0.0010812103125861228,4.8441494641326965e-4,4.6862580852224944e-4,le5_panelsize20,LE-event def: concentrated
d_treated_{h=-4},0.08588112470691986,0.006248866485234277,13.743472501749265,9.004166287163876e-43,prod_res_ma3,80601,72076,4401,19032,0.04252267936673604,0.04245625246784379,0.002769598058810274,0.0027557610891704165,le5_panelsize40,LE-event def: first
d_treated_{h=-4},0.0144271993315448,0.0031380200676882877,4.597548460604017,4.308398249580463e-6,tfp_cd_ma3,80602,60232,4401,19032,0.0030082434141605052,0.0029254725380782887,3.4978777968841523e-4,3.331894631437571e-4,le5_panelsize40,LE-event def: first
d_treated_{h=-4},0.012101897584192367,0.0018944403465571862,6.388112249712928,1.7269338303869633e-10,tfp_tl_ma3,80603,60232,4401,19032,0.007489037512582453,0.007406638634814833,6.300259893029514e-4,6.134323258684127e-4,le5_panelsize40,LE-event def: first
d_treated_{h=-3},0.06276810391323334,0.004511564454176642,13.912713549980412,8.40403860793491e-44,prod_res_ma3,80604,90388,4401,20596,0.042082321419588675,0.04201872944703389,0.002544617110982861,0.002533580992961526,le5_panelsize40,LE-event def: first
d_treated_{h=-3},0.010011450348628983,0.0021154497811385806,4.73253983048494,2.234959057277359e-6,tfp_cd_ma3,80605,75655,4401,20596,0.002836172710796281,0.002757082940230804,3.0304169679595816e-4,2.8982658260512384e-4,le5_panelsize40,LE-event def: first
d_treated_{h=-3},0.008577910456114977,0.0013387168859850043,6.407561259529121,1.5171510437848195e-10,tfp_tl_ma3,80606,75655,4401,20596,0.00815660218220482,0.008077934400017472,5.472857384050123e-4,5.340738529056033e-4,le5_panelsize40,LE-event def: first
d_treated_{h=-2},0.03272392919007592,0.0029592500358378267,11.058183253788853,2.37949759191849e-28,prod_res_ma3,80607,109029,4401,21939,0.03194393984182531,0.03188178307917311,0.0015975040180674638,0.00158834612650538,le5_panelsize40,LE-event def: first
d_treated_{h=-2},0.004979859848019746,0.0013587185194247526,3.665115163167198,2.4791824694531556e-4,tfp_cd_ma3,80608,91528,4401,21939,0.002722532295933555,0.002646254517590707,1.8223205116840724e-4,1.7130746891369508e-4,le5_panelsize40,LE-event def: first
d_treated_{h=-2},0.004746892724794712,8.615356341047038e-4,5.509804280733691,3.6402246493348526e-8,tfp_tl_ma3,80609,91528,4401,21939,0.0060572044430980965,0.005981181720535855,3.894474613861387e-4,3.785251432859571e-4,le5_panelsize40,LE-event def: first
d_treated_{h=0},-0.003138829571992109,0.0028535282309248675,-1.0999819584664743,0.27135107167523964,prod_res_ma3,80610,129590,4401,23880,0.02889024187473166,0.02883028803840537,1.2300466658010656e-5,4.583380823430794e-6,le5_panelsize40,LE-event def: first
d_treated_{h=0},8.355121828648806e-4,0.0013872391950905992,0.6022841524531133,0.5469917941516815,tfp_cd_ma3,80611,108199,4401,23880,0.002551547311002045,0.0024777919951547434,4.779217324335505e-6,-4.463736930082618e-6,le5_panelsize40,LE-event def: first
d_treated_{h=0},8.138390846923879e-4,8.70626094057796e-4,0.93477451485432,0.3499157328465551,tfp_tl_ma3,80612,108199,4401,23880,0.005654861252653576,0.005581335408213484,1.0443581667685109e-5,1.2006797689423365e-6,le5_panelsize40,LE-event def: first
d_treated_{h=1},0.017478640525090343,0.004698021235493174,3.720426036613163,1.993862168827976e-4,prod_res_ma3,80613,105182,4401,21939,0.034498929864183014,0.03443466961458763,1.7575661799584807e-4,1.6625023577798714e-4,le5_panelsize40,LE-event def: first
d_treated_{h=1},0.007395698361328208,0.0024486604742333046,3.0203037289781305,0.0025286965253131805,tfp_cd_ma3,80614,87561,4401,21939,0.0019892394652054612,0.001909446935837611,1.5409657802989418e-4,1.4267668489753582e-4,le5_panelsize40,LE-event def: first
d_treated_{h=1},0.007431757374210224,0.0014720840810965325,5.048459846583236,4.496600260820305e-7,tfp_tl_ma3,80615,87561,4401,21939,0.007493566836905274,0.007414214387164719,3.787691952351624e-4,3.6735186823544375e-4,le5_panelsize40,LE-event def: first
d_treated_{h=2},0.044132663967572795,0.006520848145565824,6.767933094344944,1.3422557865924455e-11,prod_res_ma3,80616,83762,4401,20561,0.035903925387459124,0.0358348599412448,7.230410134052567e-4,7.11110060518938e-4,le5_panelsize40,LE-event def: first
d_treated_{h=2},0.021097776839110155,0.0036469544228676003,5.785039897076907,7.3783384803631015e-9,tfp_cd_ma3,80617,69540,4401,20561,0.0025428606755174554,0.002456790135831999,7.541972821567544e-4,7.398264682595412e-4,le5_panelsize40,LE-event def: first
d_treated_{h=2},0.01518077560301525,0.002123158267935984,7.150091367316272,9.028545961285495e-13,tfp_tl_ma3,80618,69540,4401,20561,0.00697384077589025,0.006888152585313945,9.852034274444588e-4,9.708359357991636e-4,le5_panelsize40,LE-event def: first
d_treated_{h=3},0.04297728655705635,0.009206530615890503,4.668130520619505,3.0611751493659415e-6,prod_res_ma3,80619,64259,4401,19067,0.031035112133405485,0.030959709826286264,4.83943684814081e-4,4.6838774102442304e-4,le5_panelsize40,LE-event def: first
d_treated_{h=3},0.02803180252424162,0.004832344612118143,5.8008699242901365,6.728432289524335e-9,tfp_cd_ma3,80620,53443,4401,19067,0.0021905444145383646,0.002097181252722957,8.884706017473487e-4,8.697736028626668e-4,le5_panelsize40,LE-event def: first
d_treated_{h=3},0.017603334441700376,0.0029259520719364138,6.01627573142385,1.8257375713603697e-9,tfp_tl_ma3,80621,53443,4401,19067,0.004146731124158642,0.004053550999069677,9.060083984446798e-4,8.873117277558018e-4,le5_panelsize40,LE-event def: first
d_treated_{h=4},0.02515604727348649,0.011881959413152125,2.1171632050553293,0.03426110514242351,prod_res_ma3,80622,47922,4401,17817,0.00670585415582714,0.006622936264820245,1.218196151415718e-4,1.0095273740751143e-4,le5_panelsize40,LE-event def: first
d_treated_{h=4},0.03227708706519896,0.0064561955574058425,4.999397366173986,5.822706797609427e-7,tfp_cd_ma3,80623,39918,4401,17817,0.0012410963319255952,0.0011410027379918919,9.698710749919126e-4,9.44840881097142e-4,le5_panelsize40,LE-event def: first
d_treated_{h=4},0.016750970436498532,0.004782783389953868,3.502347706501528,4.6266000757692655e-4,tfp_tl_ma3,80624,39918,4401,17817,0.0012830856013098524,0.0011829962154557006,6.844829116383622e-4,6.594455674876487e-4,le5_panelsize40,LE-event def: first
d_treated_{h=-4},0.08516599361234073,0.006719801401277624,12.673885510388487,1.1914641411919817e-36,prod_res_ma3,80701,69486,3384,17923,0.04232533146622819,0.04225641417574655,0.0024777953895787075,0.0024634384206003723,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-4},0.01509246968451658,0.00333648804484045,4.523459842110209,6.1310941045366736e-6,tfp_cd_ma3,80702,57992,3384,17923,0.002938873849480883,0.0028528995517064226,3.452832678875195e-4,3.280436804572462e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-4},0.013366400844531081,0.0020457909300141356,6.5336103745648755,6.630529262814875e-11,tfp_tl_ma3,80703,57992,3384,17923,0.0070646708294608285,0.006979052289712295,6.890058128397047e-4,6.717721530909992e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-3},0.06332207264645251,0.00493253137539096,12.83764214098557,1.436804644054607e-37,prod_res_ma3,80704,87371,3384,19445,0.041978913483880054,0.0419131183449315,0.00227136204982048,0.0022599416863074984,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-3},0.011625691594923836,0.0023344544338074944,4.980046483906879,6.422252458961167e-7,tfp_cd_ma3,80705,73038,3384,19445,0.0028817860628235215,0.0027998659291319505,3.5657486351015066e-4,3.42886930644104e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-3},0.009913088313670682,0.0014674885621064869,6.75513838379842,1.4755184290159893e-11,tfp_tl_ma3,80706,73038,3384,19445,0.007927725540011976,0.007846219965026546,6.359066994762186e-4,6.222225914495061e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-2},0.031452300921367186,0.0033969544659742247,9.258970420831611,2.2600455349833594e-20,prod_res_ma3,80707,105652,3384,20732,0.03183233131375229,0.03176818026228878,0.0012340193362123664,0.0012245652642285387,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-2},0.005320192246396262,0.0015722901870485284,3.383721586651393,7.166757196434762e-4,tfp_cd_ma3,80708,88589,3384,20732,0.002651477055931828,0.002572662867103448,1.7244302002372702e-4,1.61155864121465e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-2},0.005494234413660011,9.792691922096031e-4,5.610545555163369,2.0474827330933646e-8,tfp_tl_ma3,80709,88589,3384,20732,0.005986623532185598,0.005908072899033168,4.3186382888993347e-4,4.205796016157892e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=0},0.0034009473006273512,0.0032375812540204607,1.0504592885210282,0.29351823146300843,prod_res_ma3,80710,125841,3384,22601,0.029121259393757426,0.02905953399858885,1.1530586812691368e-5,3.583574372245657e-6,le5_panelsize40,LE-event def: concentrated
d_treated_{h=0},-2.6257160401915833e-4,0.001627199311858238,-0.16136413167438313,0.8718083311614713,tfp_cd_ma3,80711,104947,3384,22601,0.0024876059444891574,0.0024115600969177864,3.715836855988641e-7,-9.157849202523494e-6,le5_panelsize40,LE-event def: concentrated
d_treated_{h=0},4.7346770082922103e-4,0.001035326339853024,0.45731252321508115,0.6474516592583888,tfp_tl_ma3,80712,104947,3384,22601,0.0055564983994105255,0.005480686510363597,2.780641762401004e-6,-6.748768168751695e-6,le5_panelsize40,LE-event def: concentrated
d_treated_{h=1},0.03036474859814915,0.005332383054307197,5.6944049759557736,1.254853666436904e-8,prod_res_ma3,80713,102560,3384,20732,0.034863060644838795,0.03479718227508011,4.1448584053449533e-4,4.047387316125084e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=1},0.006311364115651977,0.0028571869797480256,2.208943327961187,0.027191644015854693,tfp_cd_ma3,80714,85300,3384,20732,0.0019327846122586534,0.0018508722346884943,8.664345817865904e-5,7.492004500342375e-5,le5_panelsize40,LE-event def: concentrated
d_treated_{h=1},0.007361526320716275,0.0017506920199488148,4.204923674086037,2.6248395666935007e-5,tfp_tl_ma3,80715,85300,3384,20732,0.007246246782028898,0.007164770485629246,2.860717469784779e-4,2.743506719861122e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=2},0.06538663720091446,0.0074681749230679495,8.7553703380656,2.200706557809704e-18,prod_res_ma3,80716,81964,3384,19415,0.036556141086039884,0.03648560820717062,0.0011987442542678028,0.0011865573604606938,le5_panelsize40,LE-event def: concentrated
d_treated_{h=2},0.022869542885813474,0.004419100409143564,5.175158011457284,2.3048528828215885e-7,tfp_cd_ma3,80717,68005,3384,19415,0.0024532435826695176,0.0023652221623555736,6.623310533910853e-4,6.476344789484445e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=2},0.016038611023125936,0.002620040486763844,6.121512665224539,9.486447924070842e-10,tfp_tl_ma3,80718,68005,3384,19415,0.006548563778041583,0.006460903720137967,8.17912088988626e-4,8.032178025697556e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=3},0.07713968842703735,0.010877802146175888,7.0914774317857905,1.378063382179141e-12,prod_res_ma3,80719,63072,3384,17959,0.03190234699309702,0.03182559425366471,0.001075028596660088,0.0010591892383464696,le5_panelsize40,LE-event def: concentrated
d_treated_{h=3},0.029463130800537654,0.005948856009563913,4.9527389389102865,7.400363029814809e-7,tfp_cd_ma3,80720,52451,3384,17959,0.0019125555907174574,0.0018173999567762111,6.688394372020845e-4,6.497845957383896e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=3},0.017754159113871945,0.0038396269911683168,4.623928093720826,3.7980664150711782e-6,tfp_tl_ma3,80721,52451,3384,17959,0.0036690275372024406,0.003574039361736503,6.243746565309793e-4,6.053189672308168e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=4},0.06414060773882826,0.014755564688028569,4.346875846159015,1.3896454050517203e-5,prod_res_ma3,80722,47153,3384,16768,0.007245914239864426,0.007161689747986921,5.104907939976755e-4,4.892918139941527e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=4},0.029868209615815048,0.00799355810696354,3.736534996823947,1.8737228878257925e-4,tfp_cd_ma3,80723,39283,3384,16768,7.578834450429062e-4,6.56122447379559e-4,5.345257135691561e-4,5.090797775672007e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=4},0.012338672853247233,0.006796454402903557,1.8154573137393446,0.06947669864144347,tfp_tl_ma3,80724,39283,3384,16768,7.681488107952328e-4,6.663888585380917e-4,2.3792610525319446e-4,2.1247261796020211e-4,le5_panelsize40,LE-event def: concentrated
